date,CH_EQUITY,CH_BOND,US_EQUITY,GOLD,OIL,CREDIT,CASH
2019-05-31,-0.0993103132288452,-0.019264473704736385,-0.06377091704978399,0.017574298155486723,-0.16478552194652896,0.00730460611043271,0.002122099803683941
2019-06-30,0.07810097730960108,0.013316804772487645,0.06958645793945273,0.08002914919848991,0.08468464397105158,0.009597683082280817,0.0018149465688861444
2019-07-31,-0.010298107108556387,0.0007976957539876928,0.015119346738753148,7.514839229982861e-05,0.0,0.0012676045026709382,0.0018043981574851209
2019-08-31,-0.028346028546086255,-0.029604574345954537,-0.01674322412128859,0.0791231345612986,-0.048172751291004956,0.011158443408939789,0.0016948548603119562
2019-09-30,0.0003693979496628419,0.0022522255407770864,0.019457840650086933,-0.0339478600543478,-0.010471194167507636,-0.00041866506619725463,0.0016186322376716689
2019-10-31,0.030638541530204844,0.010774744464764563,0.02210433385597388,0.02563546974700759,-0.003527333449276804,0.005058061155136073,0.0016074889744093213
2019-11-30,-0.012177597837463194,0.012386321959831248,0.03619853755008395,-0.03208588289288572,0.028318556586095722,0.00012331289497580222,0.0010821592663192714
2019-12-31,0.08540161748819841,0.005677859673166141,0.02905563395017685,0.03655877893383952,0.10240968552301855,0.00416031021791885,0.001116208668586971
2020-01-31,-0.10863689867514692,0.0018083300406348535,-0.0004041828967233929,0.04499655849690343,-0.15378612041355066,0.009132359378407173,0.0012031138641632744
2020-02-29,0.08137773527590064,0.012494578504774534,-0.07916571126459204,-0.006361728631845698,-0.12822881215466697,0.0064468629616845075,0.0011815038939417821
2020-03-31,-0.09380467164281003,-0.013901272862978598,-0.12487136019010825,-0.002224031676743232,-0.5544973414687977,-0.03475301073836656,0.0020444531210039862
2020-04-30,0.039783634866067175,0.02662543436799658,0.12698349820628185,0.07261060302877431,-0.43230401823080955,0.027655627845671438,-0.00019631680617138159
2020-05-31,0.01151553853032472,-0.01604304571119508,0.04764560946052265,0.02588161543682088,0.3535563820510921,0.014571243278180823,-0.00017535637800103476
2020-06-30,0.09107613611240128,0.009078556341957311,0.017734349542061434,0.02737702630176453,0.08423494497173722,0.009082560183626187,0.0
2020-07-31,0.13631764099519983,0.010237561325562305,0.05889197808144453,0.10790463097013703,0.035994306774941975,0.007175650250917487,0.00011008976695703332
2020-08-31,0.046800913493551644,0.017726940913457057,0.06979693507678997,-0.0032356731296194763,0.05194359287009842,0.0017837751145619585,0.0
2020-09-30,-0.024334878348875377,0.01415456258535186,-0.03744390432996236,-0.0417140433776253,-0.07488551386174047,-0.0011571059973531916,-0.0002189609645349977
2020-10-31,0.038572915565483035,0.014636896031576363,-0.024933475820688833,-0.0051942084141127776,-0.10745849477363567,0.0008581290739579917,0.00010890716241784837
2020-11-30,0.06953374981485272,0.01853840106797855,0.10877690315628774,-0.05408625961608993,0.22653462627146514,0.00641339093890303,-0.00010889530293944905
2020-12-31,0.054779038496239885,0.019570936517410376,0.03704833877278868,0.07013861264675048,0.06587016640000543,0.004098427182328335,3.285133784092231e-05
2021-01-31,0.03195200876075699,0.00790677638297721,-0.010190202125282988,-0.03223816988295236,0.06573771869073486,-0.001681728022832396,0.0
2021-02-28,-0.000967512241206947,-0.01134396340570909,0.027805214195474992,-0.06256881416817583,0.17424675994711047,-0.0027112487078275738,-0.00010950086221972466
2021-03-31,-0.06489099648107455,-0.003482204083761098,0.04539948107899461,-0.011433105943016053,-0.018881688890440285,-0.0018262204295445006,-0.00010891551113179077
2021-04-30,0.024598595945021895,0.020576790514687415,0.052910374707729524,0.035633887903232075,0.06760428721913558,0.0041990392173332225,0.0
2021-05-31,0.0644427551576574,0.021558668797670766,0.006565912688069719,0.07678377966625938,0.04968795212471222,0.002868356023933316,-0.00010922607896601821
2021-06-30,-0.037511856463692594,-0.020214124818133894,0.022427479931276695,-0.07147662098325525,0.09819469570607176,-0.00048348646485141256,-0.0002188743366554613
2021-07-31,-0.0710409330950057,0.012647782549774833,0.024412794646471614,0.025297363508325565,0.015637505264519236,0.0031839791824357366,-0.00010946112655918494
2021-08-31,0.00610724881431568,0.0061335629904024636,0.02975985954577065,-0.0007655451490135023,-0.05171731029956972,-0.0007490306710251637,-0.00010977194430317194
2021-09-30,0.0058062749566691885,0.0003692651825035753,-0.04660543866880207,-0.03223525924924131,0.09408826751921917,-0.002227939179837657,0.00010978399550576334
2021-10-31,0.017055891894058428,0.004602029251069117,0.07016326140208973,0.014797178527087285,0.08732876774467435,-0.005127293682980261,-0.00010977194430317194
2021-11-30,-0.007223818106347757,0.01435308186037454,-0.008034762693152397,-0.006900653696985448,-0.16167981507896723,-0.002799699359066543,-0.00021817327600526237
2021-12-31,0.024687875748331534,0.005492990366917416,0.04624767556565512,0.032990977123064535,0.1346274427777494,0.0011174399965965254,0.0
2022-01-31,-0.06779219305196538,0.005672226209863185,-0.052741193023491895,-0.016787612677039987,0.14937451877692776,-0.011936378564407546,0.0
2022-02-28,0.005488356953463169,0.006985485164626937,-0.02951721512340466,0.061217257237826006,0.0800256698356292,-0.006996358511039635,-0.0002183205302109803
2022-03-31,-0.09688859845343123,-0.009249905200178765,0.03759058021603212,0.0127255799503041,0.0983995118454033,-0.018205000343456512,0.0004591612587896421
2022-04-30,-0.09398605097195067,-0.043507439960184136,-0.08776887534277655,-0.020702963524693363,0.041014581798130445,-0.015182408795602176,-0.00010888494149152717
2022-05-31,0.029352944147814197,-0.0005968279385889508,0.00225715324434117,-0.03261547766106776,0.10769825251673115,0.009231472398499418,0.0003272881827744989
2022-06-30,0.10725852074632791,0.0008980565444798305,-0.08246053520140795,-0.01565965107712486,-0.05990409118353712,-0.013249868719622415,0.0007768683659301612
2022-07-31,-0.08340645444127259,-0.0021842571082600903,0.09208758330771083,-0.0258815174913124,-0.028624710218308924,0.016390873196698186,0.00036096336913482574
2022-08-31,-0.0466155384561906,-0.02185135129327942,-0.0408019524184946,-0.02943328245830701,-0.06329278985588704,-0.015700112002061672,0.00193757537253747
2022-09-30,-0.09276625625903678,-0.033096734570969066,-0.09244606963466784,-0.028881810636775418,-0.10709891623152368,-0.021524103900495528,0.002067278085839508
2022-10-31,-0.10594324127116961,-0.023744266648845214,0.081275709795531,-0.017844407703562548,0.09574142335894376,-0.0019695862331199354,0.0015857061123654148
2022-11-30,0.16928169591621134,0.019021780761216522,0.05559139763468912,0.0849186596373046,-0.018174128960554925,0.022453937554963943,0.0031514526509943686
2022-12-31,0.00040640004925363016,0.020913836614552705,-0.057628094143321595,0.02930648566594085,-0.0017087105346148546,0.00011093667966521892,0.003626567225765376
2023-01-31,0.11384720177142715,0.034108886796571314,0.06288726586264226,0.05759257431981046,-0.01126802037726271,0.017156694045600718,0.0028418936852101506
2023-02-28,-0.05991668530548211,-0.030366126343930766,-0.025142748024126194,-0.05367596391642193,-0.03043855481305069,-0.01347155061339067,0.0034578122216597507
2023-03-31,0.0047716694234443136,0.017087085417859083,0.03707804856149677,0.07916128247166143,-0.011456578687028984,0.01482999699688814,0.003990869920783124
2023-04-30,-0.009837173509082975,-0.0008538604536308947,0.01597464560953199,0.008623522653246951,0.015954207098781703,0.005273756082822434,0.0036305121358291004
2023-05-31,-0.084275498149322,-0.013172743924982688,0.004616552843601962,-0.013419890078922081,-0.10177776195384836,-0.004026113959298749,0.0037516935872050627
2023-06-30,0.0011223732071501402,-0.015209693242344446,0.064799509366807,-0.02221370606110007,0.048160945365394614,-0.0012538881400214752,0.004606196284978603
2023-07-31,0.07025411332616338,0.021116710161559693,0.0327333775816967,0.02288664235862692,0.1513768536172484,0.0061218614880620414,0.003860171215272157
2023-08-31,-0.07786305762552037,-0.014454359563520147,-0.016252066365367468,-0.012777635059315506,0.0258302506074215,0.0008977278124522314,0.004966845573435963
2023-09-30,-0.015145839457810895,-0.005912462410545438,-0.04743450425593565,-0.047605861131121974,0.07727155929135465,-0.005820620735858428,0.0039908374776351785
2023-10-31,-0.04267588652736132,-0.004203710171019837,-0.021708458496619287,0.07372411557093361,-0.07222364485782018,-0.001000971297553499,0.004309621763585181
2023-11-30,-0.0028112605836816407,0.03706153182323613,0.0913436684685558,0.02531372564947043,-0.0650492864807265,0.023943765102145464,0.004682064318086043
2023-12-31,-0.012739483276926755,0.006051911478051508,0.0456554060837544,0.012821182352028115,-0.04975759757826004,0.018342166429198503,0.004275080352289962
2024-01-31,-0.07360926224701203,-0.004072549020140537,0.01592654962685547,-0.014228180398366375,0.06406596467081016,0.0032307764330532507,0.004267368846643693
2024-02-29,0.08397280952092778,0.0017749610201429622,0.05218666229463009,0.004563548019519192,0.034404998652054264,-0.0045999341640200475,0.004443073666411168
2024-03-31,0.0024990036955556683,-0.005738683762364083,0.03270203210679101,0.08668323846462611,0.07320069113827521,0.006627179340722877,0.004102064473106681
2024-04-30,0.02368094523663511,0.005548605965356224,-0.040319680046053685,0.02989497307015121,-0.004445650814071778,-0.006384523459089908,0.0043218716974211535
2024-05-31,-0.010957748214388552,0.004115999689152883,0.05057952181423242,0.016189210429127243,-0.04541972037946851,0.01059999228408115,0.004573062268186323
2024-06-30,-0.03282732037409408,-0.00360438978619404,0.03528049084035301,-0.0013469974027457976,0.06375296261056218,0.005307519927264082,0.003992766180823226
2024-07-31,0.01569797954062291,0.014722242184953549,0.012108798956992795,0.053671963349382734,-0.02324410804427135,0.01565766058856588,0.004508495832874271
2024-08-31,-0.01796158964108896,0.0190128879367506,0.023365654480196785,0.02092249026936499,-0.04373554951515457,0.01214659647723737,0.004616909279190784
2024-09-30,0.21607821670848737,0.014325254049879721,0.021004712642796797,0.050888514912532656,-0.05945652928008649,0.009828711722311256,0.004222371160433447
2024-10-31,-0.040223840100325314,-0.014802084881597732,-0.008923604977951083,0.04299348742370923,0.045194561568407954,-0.009335597156337028,0.003947958523876416
2024-11-30,-0.005830816535898675,-0.011654043231423827,0.0596334793654385,-0.031241364603207922,-0.020114958728400856,0.006449405420640764,0.003707102734206824
2024-12-31,-0.018818440725927976,-0.0007323960831425724,-0.024060018069341216,-0.014088486936242095,0.055020282192773884,-0.0010992693753454352,0.004031409766362515
2025-01-31,-0.01775594110470491,-0.0022241396418969384,0.026856240629639316,0.06785607873643396,0.03269349426255408,0.005896513711262319,0.0034998457874608757
2025-02-28,0.021923110307392468,0.00040983526208693277,-0.012694823221055196,0.018216241876358952,-0.03588817665774813,0.00883780564548653,0.0032376798127058404
2025-03-31,0.0,0.005472208224684749,-0.05571910658300483,0.09446585889998316,0.028051057911586685,0.0040575650316418965,0.0032702891121954014
2025-04-30,-0.02822734290928497,0.0030426273473407317,-0.008670288132596515,0.05424437277239913,-0.17806802187652127,0.006725777240002007,0.003402306257266563
2025-05-31,0.020139438631351148,0.01038530706308105,0.06284502035562056,-0.0005595776946504261,0.05648206537164224,0.0024334734486286536,0.003632120752754986
2025-06-30,0.04555807288508995,0.006023494478230251,0.051386135090823126,0.004051318985581975,0.08875649961341758,0.008972957084308897,0.00334699510337777
2025-07-31,0.03086418571634253,-0.006846363692053936,0.02303156696140296,-0.0061345510598058706,0.08863350668091186,0.0008836151718480956,0.003565649750312039
2025-08-31,0.12539632570622095,0.015702750057000836,0.020519542752579056,0.049874624687468394,-0.05968086717625154,0.011230278476650923,0.003707764569855776
2025-09-30,0.032237849375350125,-0.0044484811137026625,0.035620266220022234,0.11758415768627128,-0.014564355842155097,0.004398026235018726,0.0033025207166264003
2025-10-31,0.0015159687567185554,0.004966563668506563,0.023837504679023125,0.035586670754335525,-0.016135626324152552,0.0032647931981661937,0.0035104259027938234
2025-11-30,-0.013623835029503373,0.007892714256675148,0.0019500531676446275,0.05367817567023114,-0.020534701128763544,0.005740819994098256,0.0028758481559054694
2025-12-31,0.03201377947035078,0.013113072821892446,0.0007974069154037533,0.02173350667644791,-0.02687485635171516,0.0032942360362839818,0.0033518521154649594
2026-01-31,0.017960431658853304,0.006567414309745612,0.014737793329742122,0.12273224230545976,0.14979746142831618,0.004013397046183975,0.002954770524531636
2026-02-28,0.019437845471672377,0.018380525786606317,-0.00864208318847337,0.08720077925273872,0.030558355228347045,0.005604817008987961,0.002670223442354791
2026-03-31,-0.04253448977557073,-0.0014129680991482596,-0.04937952339785867,-0.11051161024305556,0.5527761408016683,-0.00825717808564208,0.002878303032693097
2026-04-30,0.08210785402237852,0.01090788469951387,0.10505274506872397,-0.015408224107347213,0.15591352721328589,0.00376069927507805,0.0028891096954071216
2026-05-31,0.01840321436849157,0.01811673175593209,0.05262574755586291,-0.015436926989543909,-0.12237405974673454,0.002671680451993952,0.003173918587437541
2026-06-30,0.019182613380392288,-0.0034709158635236603,-0.010292580956815511,-0.11684884638695336,-0.1754589398019537,0.0017364690583006048,0.0027246014682826836
2026-07-31,-0.06710308496213246,0.005797887565328841,0.00034822442006920973,0.00857810852984442,0.21354749348161284,-0.0015493143395545195,0.003370750461140881
2026-08-31,0.00380120073728496,0.009241446503803985,0.026799359784972054,0.0992625397928133,0.035070053754835184,0.002668372891983406,0.0027678474251315865
